station_id,destination_id,hour,temperature,humidity,weekday,is_holiday,passenger_volume_last_hour,weather_condition,day_type,passenger_flow
105,204,16:00,32.6,60,Wednesday,Yes,965,Rainy,WorkingDay,Medium
103,203,16:00,31.1,66,Sunday,Yes,664,Rainy,Weekend,Low
101,201,18:00,37.9,66,Tuesday,Yes,709,Clear,WorkingDay,Medium
104,201,14:00,25,48,Tuesday,Yes,138,Rainy,WorkingDay,Medium
103,205,10:00,23.5,57,Wednesday,No,257,Cloudy,WorkingDay,High
105,202,18:00,34.4,55,Friday,No,625,Clear,Weekend,Low
103,202,18:00,24.5,44,Sunday,No,760,Foggy,WorkingDay,Medium
104,204,16:00,33.6,56,Monday,No,521,Clear,WorkingDay,Low
104,205,18:00,35,44,Friday,Yes,764,Foggy,Weekend,Medium
104,204,18:00,21.8,76,Monday,Yes,220,Foggy,WorkingDay,High
105,201,20:00,30.3,61,Friday,No,160,Clear,WorkingDay,High
105,205,20:00,38.5,39,Tuesday,No,884,Foggy,WorkingDay,High
104,204,18:00,21.8,76,Monday,Yes,220,Foggy,WorkingDay,High
105,204,10:00,23.1,38,Sunday,Yes,253,Rainy,WorkingDay,High
104,204,18:00,37.1,81,Saturday,Yes,552,Foggy,Weekend,Medium
104,203,08:00,35.1,39,Monday,Yes,557,Foggy,WorkingDay,High
101,203,08:00,30.2,78,Friday,No,239,Cloudy,WorkingDay,Medium
103,203,20:00,23.6,85,Monday,Yes,995,Foggy,WorkingDay,Medium
102,203,08:00,29.4,69,Monday,Yes,118,Cloudy,Weekend,Medium
101,201,10:00,37.6,48,Sunday,Yes,435,Clear,WorkingDay,Low
103,204,14:00,37.8,52,Tuesday,No,242,Cloudy,WorkingDay,High
104,204,08:00,22.3,55,Saturday,Yes,753,Rainy,Weekend,High
104,202,08:00,24.6,86,Wednesday,No,727,Clear,WorkingDay,Low
103,201,20:00,35.4,73,Monday,Yes,719,Rainy,Weekend,Low
105,201,18:00,34.6,50,Monday,Yes,714,Clear,WorkingDay,High
104,204,08:00,22.3,55,Saturday,Yes,753,Rainy,Weekend,High
103,204,08:00,31.8,46,Thursday,Yes,893,Clear,Weekend,High
104,204,18:00,38.6,75,Saturday,Yes,891,Cloudy,WorkingDay,High
105,205,10:00,34.8,64,Wednesday,No,972,Foggy,Weekend,Medium
102,203,20:00,39.3,57,Thursday,No,671,Foggy,Weekend,Medium
104,203,18:00,29.1,34,Sunday,No,749,Cloudy,Weekend,Medium
103,202,20:00,25.2,53,Saturday,No,168,Rainy,WorkingDay,Low
101,204,14:00,22.4,43,Monday,Yes,742,Foggy,WorkingDay,Low
102,201,06:00,30.6,71,Thursday,No,455,Rainy,WorkingDay,Medium
104,203,16:00,27.4,61,Thursday,No,558,Clear,WorkingDay,Medium
101,202,16:00,31.4,78,Friday,No,611,Cloudy,WorkingDay,High
105,204,10:00,39.7,53,Tuesday,No,228,Rainy,WorkingDay,Low
103,203,16:00,31.1,66,Sunday,Yes,664,Rainy,Weekend,Low
101,203,18:00,23.7,58,Thursday,Yes,870,Clear,WorkingDay,High
103,204,08:00,31.8,46,Thursday,Yes,893,Clear,Weekend,High
101,204,16:00,24.4,79,Thursday,Yes,568,Rainy,WorkingDay,Low
105,204,12:00,27.7,61,Saturday,No,838,Foggy,WorkingDay,High
104,205,18:00,35,44,Friday,Yes,764,Foggy,Weekend,Medium
102,204,16:00,28.2,72,Wednesday,Yes,640,Foggy,Weekend,Low
103,204,18:00,36.3,73,Wednesday,Yes,488,Cloudy,Weekend,Low
105,203,08:00,29.2,49,Friday,Yes,729,Rainy,WorkingDay,Low
102,203,06:00,25.3,56,Tuesday,Yes,267,Clear,Weekend,Low
105,203,14:00,22.1,66,Thursday,No,143,Foggy,Weekend,Medium
104,203,16:00,38.4,65,Thursday,Yes,326,Rainy,Weekend,Medium
103,204,08:00,22.7,79,Tuesday,Yes,735,Clear,Weekend,Medium
104,203,08:00,24.1,63,Friday,Yes,177,Clear,Weekend,High
103,205,06:00,25.2,89,Friday,Yes,243,Clear,WorkingDay,Low
104,202,20:00,35,89,Wednesday,No,897,Clear,Weekend,Low
105,204,18:00,35,54,Saturday,No,428,Cloudy,WorkingDay,Low
102,202,08:00,27,40,Tuesday,No,512,Rainy,WorkingDay,Low
101,204,14:00,22.4,43,Monday,Yes,742,Foggy,WorkingDay,Low
104,201,08:00,38.2,87,Sunday,Yes,998,Cloudy,Weekend,High
102,202,16:00,22.9,32,Monday,Yes,761,Cloudy,WorkingDay,Medium
104,201,10:00,27.2,56,Thursday,Yes,589,Clear,Weekend,Medium
105,205,10:00,32.6,52,Thursday,Yes,788,Clear,Weekend,Low
105,204,10:00,39.7,53,Tuesday,No,228,Rainy,WorkingDay,Low
103,204,20:00,38.2,48,Monday,No,737,Foggy,Weekend,Low
103,201,12:00,22.3,50,Friday,No,445,Clear,Weekend,High
104,205,08:00,25.2,64,Tuesday,No,343,Rainy,Weekend,Low
104,202,10:00,34.5,44,Saturday,No,555,Rainy,Weekend,Medium
103,203,16:00,33.7,45,Monday,Yes,891,Rainy,Weekend,High
105,204,10:00,34.9,78,Friday,Yes,847,Clear,WorkingDay,Low
102,204,06:00,39.2,45,Wednesday,No,457,Cloudy,WorkingDay,Low
102,201,20:00,27.1,89,Sunday,Yes,287,Clear,WorkingDay,High
105,203,14:00,30.7,66,Sunday,Yes,363,Foggy,Weekend,Medium
102,201,16:00,20.5,42,Sunday,No,790,Rainy,WorkingDay,High
104,201,14:00,28,39,Friday,No,857,Foggy,WorkingDay,Low
103,204,12:00,31.8,87,Saturday,Yes,422,Clear,Weekend,Medium
102,204,06:00,39.2,45,Wednesday,No,457,Cloudy,WorkingDay,Low
104,202,10:00,35.6,47,Monday,Yes,323,Foggy,Weekend,Low
101,203,12:00,23.6,79,Tuesday,Yes,214,Foggy,Weekend,High
105,204,10:00,21.8,37,Wednesday,No,690,Foggy,Weekend,Low
104,203,10:00,32.2,73,Wednesday,No,956,Rainy,Weekend,Low
102,205,18:00,27.9,83,Tuesday,No,669,Clear,Weekend,Low
105,202,06:00,34.6,62,Friday,Yes,478,Cloudy,Weekend,Medium
105,204,14:00,29.9,54,Wednesday,Yes,441,Foggy,WorkingDay,Low
103,204,20:00,38.6,78,Thursday,Yes,401,Cloudy,WorkingDay,Medium
104,201,12:00,32.7,35,Wednesday,No,895,Clear,Weekend,Low
102,204,20:00,27.6,68,Saturday,Yes,190,Rainy,WorkingDay,Low
105,205,14:00,39.8,88,Friday,Yes,683,Cloudy,Weekend,Medium
105,204,10:00,39.7,53,Tuesday,No,228,Rainy,WorkingDay,Low
103,203,08:00,32.1,30,Thursday,No,980,Clear,Weekend,Medium
102,203,06:00,32.8,68,Tuesday,No,803,Clear,WorkingDay,Medium
101,203,18:00,23.7,58,Thursday,Yes,870,Clear,WorkingDay,High
105,204,12:00,27.7,61,Saturday,No,838,Foggy,WorkingDay,High
104,204,20:00,27.6,81,Tuesday,No,931,Rainy,WorkingDay,Low
102,202,16:00,22.9,32,Monday,Yes,761,Cloudy,WorkingDay,Medium
103,203,12:00,31.8,76,Saturday,No,306,Foggy,Weekend,Medium
101,201,08:00,33.2,42,Thursday,No,821,Cloudy,WorkingDay,Low
102,203,14:00,27.5,39,Monday,Yes,138,Rainy,WorkingDay,Low
103,205,12:00,32.7,62,Tuesday,Yes,250,Rainy,WorkingDay,Medium
103,204,20:00,25.9,64,Friday,No,409,Clear,WorkingDay,Medium
104,202,20:00,39.7,61,Tuesday,Yes,346,Foggy,Weekend,Medium
101,204,20:00,28.5,42,Thursday,Yes,588,Rainy,Weekend,High
105,205,10:00,32.1,64,Wednesday,Yes,674,Foggy,WorkingDay,Low
105,201,08:00,34.3,56,Saturday,No,168,Foggy,WorkingDay,Low
104,202,12:00,37.3,42,Friday,No,927,Rainy,WorkingDay,High
104,203,14:00,35.2,66,Thursday,No,473,Cloudy,WorkingDay,Low
103,203,20:00,21.8,88,Tuesday,Yes,924,Foggy,Weekend,High
105,204,08:00,26.8,80,Thursday,No,716,Foggy,WorkingDay,Medium
105,202,12:00,34.1,30,Sunday,No,914,Foggy,WorkingDay,Medium
105,205,10:00,24.9,43,Wednesday,No,556,Rainy,Weekend,Low
104,201,08:00,35.6,40,Sunday,Yes,972,Foggy,Weekend,Medium
103,204,12:00,25.9,30,Monday,Yes,472,Clear,Weekend,High
103,201,16:00,34.2,48,Monday,No,247,Cloudy,WorkingDay,Medium
103,205,12:00,32.7,62,Tuesday,Yes,250,Rainy,WorkingDay,Medium
103,203,16:00,24.1,58,Monday,Yes,496,Cloudy,Weekend,High
105,205,14:00,24.7,51,Sunday,No,376,Foggy,Weekend,High
104,205,18:00,35,44,Friday,Yes,764,Foggy,Weekend,Medium
104,205,16:00,23,80,Saturday,No,106,Cloudy,WorkingDay,Medium
104,202,16:00,38.9,45,Saturday,No,668,Cloudy,Weekend,Medium
102,205,10:00,32.4,88,Saturday,No,309,Foggy,WorkingDay,High
102,205,18:00,27.9,83,Tuesday,No,669,Clear,Weekend,Low
105,201,12:00,32.7,53,Wednesday,No,464,Cloudy,Weekend,Low
102,202,06:00,29.7,62,Sunday,Yes,918,Cloudy,WorkingDay,High
101,204,08:00,35.1,83,Sunday,Yes,905,Rainy,Weekend,Low
103,201,16:00,31.8,65,Sunday,Yes,169,Foggy,WorkingDay,Low
102,203,06:00,32.8,68,Tuesday,No,803,Clear,WorkingDay,Medium
101,202,12:00,21.7,64,Monday,Yes,352,Clear,Weekend,Low
104,204,20:00,31.5,62,Thursday,No,790,Rainy,WorkingDay,Medium
103,204,10:00,29.1,79,Sunday,Yes,298,Rainy,Weekend,Low
102,202,12:00,21.6,73,Saturday,Yes,271,Foggy,Weekend,Low
103,205,06:00,25.2,89,Friday,Yes,243,Clear,WorkingDay,Low
103,205,08:00,23.3,85,Wednesday,Yes,900,Cloudy,WorkingDay,Medium
103,204,16:00,28.8,79,Wednesday,No,321,Foggy,WorkingDay,High
102,204,08:00,20.3,54,Thursday,No,415,Cloudy,Weekend,Low
105,202,10:00,39.1,82,Wednesday,Yes,617,Cloudy,WorkingDay,High
102,201,08:00,29.9,87,Friday,Yes,600,Foggy,Weekend,Low
104,203,14:00,30.3,47,Thursday,Yes,161,Rainy,Weekend,Low
101,202,06:00,29.5,38,Thursday,Yes,812,Foggy,WorkingDay,Medium
105,201,14:00,31.6,81,Saturday,Yes,809,Cloudy,Weekend,Low
104,202,20:00,33.7,52,Tuesday,Yes,849,Foggy,WorkingDay,Medium
105,201,14:00,32.3,78,Saturday,Yes,332,Foggy,WorkingDay,High
104,203,14:00,35.2,66,Thursday,No,473,Cloudy,WorkingDay,Low
105,205,06:00,29.9,45,Saturday,No,984,Rainy,Weekend,High
105,205,06:00,29.9,45,Saturday,No,984,Rainy,Weekend,High
102,201,18:00,26.3,61,Sunday,Yes,999,Cloudy,WorkingDay,High
101,204,14:00,32,65,Saturday,No,391,Cloudy,Weekend,Medium
102,205,06:00,35.4,68,Sunday,No,894,Rainy,Weekend,High
101,203,12:00,27.6,30,Friday,Yes,395,Cloudy,Weekend,Medium
102,203,20:00,39.3,57,Thursday,No,671,Foggy,Weekend,Medium
103,204,10:00,32.9,81,Thursday,Yes,588,Foggy,Weekend,Medium
103,201,14:00,36.1,68,Saturday,Yes,521,Foggy,Weekend,Low
101,205,10:00,28.4,57,Monday,No,801,Rainy,WorkingDay,High
103,203,20:00,21.8,88,Tuesday,Yes,924,Foggy,Weekend,High
103,202,20:00,20.7,44,Sunday,Yes,139,Foggy,WorkingDay,Low
105,203,18:00,36.1,57,Friday,Yes,572,Foggy,Weekend,High
103,205,08:00,39.2,86,Wednesday,No,130,Cloudy,Weekend,Low
104,201,14:00,25,48,Tuesday,Yes,138,Rainy,WorkingDay,Medium
101,205,14:00,25.1,52,Sunday,Yes,542,Clear,WorkingDay,High
104,204,06:00,31.8,47,Saturday,Yes,395,Cloudy,Weekend,Medium
102,203,06:00,29.9,35,Sunday,No,136,Cloudy,Weekend,High
101,203,06:00,20.6,47,Friday,Yes,829,Rainy,WorkingDay,High
101,204,08:00,37.2,69,Thursday,No,660,Foggy,Weekend,High
104,205,20:00,36.6,78,Tuesday,Yes,560,Foggy,WorkingDay,High
103,203,10:00,31.9,64,Monday,No,719,Foggy,WorkingDay,High
104,205,08:00,23.3,78,Wednesday,No,625,Cloudy,WorkingDay,Low
103,205,06:00,30.5,69,Tuesday,No,328,Clear,WorkingDay,Low
102,203,12:00,36.9,49,Wednesday,Yes,251,Foggy,WorkingDay,Low
101,203,12:00,23.6,79,Tuesday,Yes,214,Foggy,Weekend,High
105,201,12:00,37,77,Friday,No,480,Foggy,WorkingDay,High
101,202,18:00,34.1,34,Saturday,No,128,Clear,WorkingDay,Medium
101,201,12:00,28.2,86,Tuesday,Yes,858,Cloudy,Weekend,Low
102,205,18:00,27.9,83,Tuesday,No,669,Clear,Weekend,Low
102,204,14:00,38.8,36,Tuesday,Yes,278,Foggy,Weekend,Low
103,201,18:00,20.9,63,Thursday,No,431,Foggy,WorkingDay,High
101,205,16:00,34.2,48,Tuesday,Yes,544,Foggy,Weekend,Low
105,201,20:00,23.3,56,Thursday,Yes,748,Cloudy,Weekend,Medium
105,205,10:00,32.1,64,Wednesday,Yes,674,Foggy,WorkingDay,Low
104,204,08:00,22.3,55,Saturday,Yes,753,Rainy,Weekend,High
101,201,06:00,29.4,63,Tuesday,Yes,297,Clear,WorkingDay,High
103,205,08:00,23.3,85,Wednesday,Yes,900,Cloudy,WorkingDay,Medium
103,204,08:00,39,73,Tuesday,No,539,Cloudy,WorkingDay,High
102,205,14:00,34.8,80,Wednesday,Yes,792,Clear,Weekend,Low
101,204,06:00,29.2,75,Monday,Yes,462,Cloudy,Weekend,High
105,204,10:00,34.9,78,Friday,Yes,847,Clear,WorkingDay,Low
102,202,08:00,26,78,Thursday,No,180,Foggy,Weekend,Medium
104,203,18:00,33.4,62,Sunday,Yes,552,Cloudy,WorkingDay,Medium
102,205,12:00,35.2,43,Thursday,No,315,Foggy,WorkingDay,Low
101,202,12:00,24.7,43,Friday,Yes,509,Rainy,Weekend,Low
104,205,06:00,36.4,69,Monday,Yes,941,Foggy,WorkingDay,High
102,203,08:00,25.5,58,Saturday,Yes,615,Cloudy,Weekend,Low
101,204,16:00,25,59,Friday,No,137,Clear,WorkingDay,High
101,203,12:00,31.2,77,Saturday,Yes,930,Rainy,WorkingDay,Medium
102,203,20:00,38.6,40,Tuesday,Yes,325,Rainy,WorkingDay,Low
103,205,08:00,31.8,88,Sunday,Yes,502,Foggy,Weekend,Low
103,205,08:00,25,31,Tuesday,Yes,486,Rainy,Weekend,Low
103,204,14:00,27.3,76,Monday,Yes,662,Foggy,WorkingDay,Low
103,205,06:00,27.6,78,Sunday,No,161,Clear,Weekend,High
103,204,20:00,23.1,84,Friday,Yes,723,Rainy,Weekend,Low
103,201,20:00,35.4,73,Monday,Yes,719,Rainy,Weekend,Low
101,201,18:00,23.2,65,Friday,Yes,357,Foggy,WorkingDay,Low
105,205,12:00,36.8,83,Saturday,No,924,Foggy,WorkingDay,High
101,203,14:00,36,84,Sunday,Yes,575,Clear,Weekend,Medium
103,205,06:00,27.6,78,Sunday,No,161,Clear,Weekend,High
105,205,06:00,21.7,48,Saturday,Yes,747,Rainy,Weekend,Medium
103,204,12:00,24.8,80,Thursday,No,210,Foggy,Weekend,Low
104,203,08:00,21.3,62,Friday,No,745,Cloudy,WorkingDay,Low
105,202,20:00,27.9,80,Wednesday,No,990,Rainy,WorkingDay,High
102,201,14:00,36.7,46,Sunday,No,352,Rainy,Weekend,Medium
105,205,10:00,32.1,64,Wednesday,Yes,674,Foggy,WorkingDay,Low
104,205,20:00,35,54,Thursday,No,953,Cloudy,WorkingDay,High
104,201,10:00,22,77,Friday,Yes,423,Cloudy,WorkingDay,High
104,203,16:00,27.4,61,Thursday,No,558,Clear,WorkingDay,Medium
101,205,10:00,24.8,84,Monday,Yes,624,Cloudy,Weekend,Low
103,204,10:00,30.4,74,Tuesday,Yes,525,Foggy,Weekend,Low
103,202,18:00,24.5,44,Sunday,No,760,Foggy,WorkingDay,Medium
101,203,18:00,23.7,58,Thursday,Yes,870,Clear,WorkingDay,High
105,205,06:00,29.9,45,Saturday,No,984,Rainy,Weekend,High
104,203,18:00,23.1,65,Wednesday,No,944,Clear,Weekend,Medium
103,204,20:00,25.9,64,Friday,No,409,Clear,WorkingDay,Medium
105,202,12:00,25.6,48,Tuesday,No,915,Foggy,Weekend,High
105,205,20:00,38.5,39,Tuesday,No,884,Foggy,WorkingDay,High
105,204,10:00,34.9,78,Friday,Yes,847,Clear,WorkingDay,Low
102,205,06:00,36,41,Saturday,Yes,789,Foggy,Weekend,Low
104,201,08:00,38.2,87,Sunday,Yes,998,Cloudy,Weekend,High
102,203,16:00,28.1,87,Sunday,Yes,759,Foggy,Weekend,High
101,203,06:00,20.6,47,Friday,Yes,829,Rainy,WorkingDay,High
105,203,18:00,28,57,Sunday,Yes,174,Clear,Weekend,High
105,204,10:00,21.8,37,Wednesday,No,690,Foggy,Weekend,Low
104,203,12:00,33.9,69,Tuesday,No,282,Clear,WorkingDay,High
104,201,08:00,29.6,86,Sunday,Yes,371,Clear,Weekend,Medium
103,201,14:00,36.1,68,Saturday,Yes,521,Foggy,Weekend,Low
105,203,18:00,36.1,57,Friday,Yes,572,Foggy,Weekend,High
102,204,12:00,24.3,75,Friday,No,997,Clear,Weekend,Low
103,202,14:00,26.7,59,Saturday,No,650,Clear,WorkingDay,High
105,204,10:00,39.7,66,Monday,Yes,476,Rainy,WorkingDay,High
105,203,08:00,29.2,49,Friday,Yes,729,Rainy,WorkingDay,Low
103,205,08:00,25,31,Tuesday,Yes,486,Rainy,Weekend,Low
102,202,08:00,31.2,33,Tuesday,Yes,996,Rainy,Weekend,Medium
105,204,10:00,30.7,76,Friday,Yes,327,Rainy,WorkingDay,High
101,204,08:00,37.2,69,Thursday,No,660,Foggy,Weekend,High
105,205,14:00,20,36,Saturday,Yes,372,Rainy,Weekend,Medium
104,205,18:00,35,44,Friday,Yes,764,Foggy,Weekend,Medium
102,203,06:00,32.8,68,Tuesday,No,803,Clear,WorkingDay,Medium
105,201,20:00,30.3,61,Friday,No,160,Clear,WorkingDay,High
103,201,16:00,27.1,57,Wednesday,Yes,817,Rainy,Weekend,Medium
103,203,08:00,30.1,54,Wednesday,Yes,722,Clear,Weekend,Low
105,202,12:00,25.6,48,Tuesday,No,915,Foggy,Weekend,High
102,205,06:00,35.4,68,Sunday,No,894,Rainy,Weekend,High
103,204,08:00,22.7,79,Tuesday,Yes,735,Clear,Weekend,Medium
104,205,14:00,33.8,68,Wednesday,Yes,437,Clear,Weekend,Medium
102,202,08:00,26,78,Thursday,No,180,Foggy,Weekend,Medium
104,204,12:00,38.2,54,Sunday,No,848,Rainy,WorkingDay,Low
103,204,16:00,28.8,79,Wednesday,No,321,Foggy,WorkingDay,High
103,205,14:00,23.2,54,Saturday,No,756,Rainy,Weekend,Low
104,202,16:00,30.3,46,Tuesday,No,183,Foggy,Weekend,High
104,203,12:00,39.4,52,Sunday,Yes,576,Rainy,Weekend,High
104,205,20:00,35,54,Thursday,No,953,Cloudy,WorkingDay,High
101,201,20:00,28.4,41,Sunday,No,253,Cloudy,WorkingDay,Medium
101,201,08:00,33.2,42,Thursday,No,821,Cloudy,WorkingDay,Low
101,201,18:00,23.2,65,Friday,Yes,357,Foggy,WorkingDay,Low
103,205,08:00,31.8,88,Sunday,Yes,502,Foggy,Weekend,Low
105,201,16:00,24,53,Monday,Yes,162,Cloudy,WorkingDay,High
102,204,14:00,38.8,36,Tuesday,Yes,278,Foggy,Weekend,Low
103,201,14:00,29.2,64,Monday,No,230,Clear,WorkingDay,Low
103,204,12:00,25.9,30,Monday,Yes,472,Clear,Weekend,High
103,203,06:00,29,44,Sunday,Yes,641,Rainy,WorkingDay,High
103,205,14:00,23.2,54,Saturday,No,756,Rainy,Weekend,Low
104,204,12:00,38.2,54,Sunday,No,848,Rainy,WorkingDay,Low
103,205,10:00,23.5,57,Wednesday,No,257,Cloudy,WorkingDay,High
101,203,12:00,39.4,38,Monday,No,173,Clear,Weekend,High
101,202,06:00,39.7,76,Thursday,No,738,Rainy,WorkingDay,High
103,204,10:00,32.9,81,Thursday,Yes,588,Foggy,Weekend,Medium
105,205,14:00,20,36,Saturday,Yes,372,Rainy,Weekend,Medium
104,203,16:00,38.4,65,Thursday,Yes,326,Rainy,Weekend,Medium
104,202,10:00,34.5,44,Saturday,No,555,Rainy,Weekend,Medium
101,202,16:00,25.5,57,Saturday,Yes,775,Cloudy,Weekend,Low
104,201,08:00,34.4,85,Wednesday,No,913,Rainy,Weekend,High
101,205,14:00,38.8,31,Sunday,No,291,Rainy,WorkingDay,High
103,204,08:00,37.5,76,Monday,Yes,476,Clear,WorkingDay,Low
105,203,12:00,29.3,51,Saturday,Yes,413,Foggy,WorkingDay,Low
102,205,14:00,34.8,80,Wednesday,Yes,792,Clear,Weekend,Low
104,202,16:00,30.3,46,Tuesday,No,183,Foggy,Weekend,High
104,201,08:00,35.6,40,Sunday,Yes,972,Foggy,Weekend,Medium
101,202,12:00,29,69,Wednesday,Yes,625,Clear,WorkingDay,Medium
102,203,08:00,25.5,58,Saturday,Yes,615,Cloudy,Weekend,Low
103,203,08:00,24.6,77,Sunday,No,758,Clear,Weekend,Medium
104,201,12:00,32.7,35,Wednesday,No,895,Clear,Weekend,Low
101,202,18:00,25.3,31,Thursday,Yes,741,Cloudy,Weekend,High
101,203,20:00,25.5,58,Monday,Yes,748,Cloudy,WorkingDay,Low
104,203,14:00,30.3,47,Thursday,Yes,161,Rainy,Weekend,Low
101,201,18:00,27.4,68,Thursday,Yes,195,Cloudy,WorkingDay,Medium
102,204,08:00,39.6,60,Wednesday,Yes,105,Rainy,Weekend,Low
103,204,20:00,38.6,78,Thursday,Yes,401,Cloudy,WorkingDay,Medium
101,201,06:00,38.9,39,Tuesday,No,182,Cloudy,Weekend,High
101,204,08:00,29.8,68,Saturday,No,711,Rainy,WorkingDay,Low
105,202,06:00,36.6,33,Thursday,No,599,Cloudy,Weekend,Medium
104,203,18:00,33.4,62,Sunday,Yes,552,Cloudy,WorkingDay,Medium
105,203,18:00,28.2,61,Saturday,No,294,Rainy,WorkingDay,Low
103,203,14:00,23.7,45,Wednesday,No,315,Rainy,WorkingDay,Low
103,203,10:00,31.7,37,Friday,No,122,Foggy,WorkingDay,High
104,205,16:00,32.1,55,Sunday,No,128,Cloudy,WorkingDay,Low
104,203,14:00,35.2,66,Thursday,No,473,Cloudy,WorkingDay,Low
101,204,10:00,36.5,39,Friday,Yes,771,Rainy,Weekend,Low
105,201,16:00,24,53,Monday,Yes,162,Cloudy,WorkingDay,High
102,202,16:00,34.7,40,Friday,Yes,111,Clear,WorkingDay,High
103,201,14:00,36.1,68,Saturday,Yes,521,Foggy,Weekend,Low
101,205,10:00,25.8,88,Friday,Yes,610,Rainy,Weekend,Medium
103,204,06:00,32.2,37,Monday,No,134,Foggy,WorkingDay,High
105,204,06:00,25.4,53,Friday,Yes,926,Clear,Weekend,High
101,203,12:00,23.7,44,Wednesday,Yes,252,Clear,Weekend,Medium
102,203,06:00,25.3,56,Tuesday,Yes,267,Clear,Weekend,Low
101,205,10:00,28.4,57,Monday,No,801,Rainy,WorkingDay,High
102,202,08:00,26,78,Thursday,No,180,Foggy,Weekend,Medium
103,202,20:00,22.8,56,Monday,No,924,Cloudy,Weekend,Medium
102,203,12:00,37.7,30,Saturday,No,838,Cloudy,Weekend,High
103,204,12:00,24.8,80,Thursday,No,210,Foggy,Weekend,Low
104,201,08:00,35.6,40,Sunday,Yes,972,Foggy,Weekend,Medium
104,205,10:00,28,89,Friday,No,468,Foggy,WorkingDay,High
103,202,20:00,22.8,56,Monday,No,924,Cloudy,Weekend,Medium
103,203,10:00,39.5,73,Tuesday,Yes,379,Cloudy,WorkingDay,High
101,204,14:00,22.4,70,Sunday,Yes,623,Rainy,WorkingDay,High
105,204,12:00,27.7,61,Saturday,No,838,Foggy,WorkingDay,High
103,205,08:00,39.2,86,Wednesday,No,130,Cloudy,Weekend,Low
103,204,16:00,33.6,46,Monday,Yes,876,Rainy,WorkingDay,Low
103,202,18:00,34.5,72,Saturday,Yes,559,Clear,WorkingDay,High
102,203,16:00,35.4,54,Thursday,No,458,Clear,Weekend,Medium
102,201,20:00,27.1,89,Sunday,Yes,287,Clear,WorkingDay,High
101,204,14:00,22.4,43,Monday,Yes,742,Foggy,WorkingDay,Low
101,202,12:00,24.7,43,Friday,Yes,509,Rainy,Weekend,Low
104,202,06:00,22.5,88,Monday,Yes,904,Cloudy,Weekend,High
103,203,10:00,39.5,73,Tuesday,Yes,379,Cloudy,WorkingDay,High
105,203,12:00,29.3,51,Saturday,Yes,413,Foggy,WorkingDay,Low
104,201,12:00,33.9,82,Saturday,Yes,740,Clear,Weekend,High
101,201,18:00,22.6,70,Tuesday,Yes,712,Clear,WorkingDay,High
101,204,14:00,23,83,Tuesday,No,619,Foggy,WorkingDay,Low
102,204,12:00,30.7,62,Thursday,Yes,789,Rainy,Weekend,High
103,202,20:00,25.2,53,Saturday,No,168,Rainy,WorkingDay,Low
101,202,18:00,28.6,50,Sunday,Yes,402,Clear,WorkingDay,Medium
104,204,18:00,38.6,75,Saturday,Yes,891,Cloudy,WorkingDay,High
104,201,06:00,36.9,47,Friday,Yes,542,Foggy,WorkingDay,Medium
102,205,14:00,25.2,34,Monday,No,275,Cloudy,WorkingDay,High
104,203,20:00,36,30,Wednesday,Yes,875,Cloudy,Weekend,Low
102,204,10:00,22.9,73,Friday,Yes,829,Cloudy,WorkingDay,High
105,203,06:00,29.2,82,Sunday,Yes,199,Cloudy,Weekend,Medium
102,204,10:00,22.9,73,Friday,Yes,829,Cloudy,WorkingDay,High
101,205,12:00,20.9,78,Thursday,No,193,Rainy,Weekend,Medium
101,201,14:00,27.5,58,Tuesday,Yes,370,Rainy,WorkingDay,Low
105,205,10:00,32.1,64,Wednesday,Yes,674,Foggy,WorkingDay,Low
104,203,20:00,36,30,Wednesday,Yes,875,Cloudy,Weekend,Low
102,205,18:00,28.4,85,Thursday,Yes,418,Clear,Weekend,Medium
105,201,12:00,36.7,54,Wednesday,No,792,Cloudy,Weekend,Low
105,205,18:00,27.8,69,Monday,No,110,Rainy,WorkingDay,Low
105,203,14:00,29.1,81,Friday,Yes,795,Foggy,Weekend,Medium
104,201,14:00,36.4,41,Saturday,No,934,Foggy,WorkingDay,High
105,202,14:00,39.8,42,Wednesday,Yes,267,Cloudy,Weekend,High
101,202,18:00,28.6,50,Sunday,Yes,402,Clear,WorkingDay,Medium
101,201,10:00,37.6,48,Sunday,Yes,435,Clear,WorkingDay,Low
101,201,08:00,23.2,40,Thursday,No,545,Cloudy,Weekend,High
105,205,14:00,24.7,51,Sunday,No,376,Foggy,Weekend,High
105,201,14:00,31.6,81,Saturday,Yes,809,Cloudy,Weekend,Low
103,203,08:00,30.1,54,Wednesday,Yes,722,Clear,Weekend,Low
103,203,10:00,29.3,42,Saturday,Yes,219,Foggy,WorkingDay,Medium
102,205,14:00,25.2,34,Monday,No,275,Cloudy,WorkingDay,High
102,202,12:00,21.6,73,Saturday,Yes,271,Foggy,Weekend,Low
101,202,14:00,32.1,49,Tuesday,Yes,839,Rainy,WorkingDay,Low
104,201,08:00,29.6,86,Sunday,Yes,371,Clear,Weekend,Medium
102,203,20:00,38.6,40,Tuesday,Yes,325,Rainy,WorkingDay,Low
101,202,08:00,25.7,60,Thursday,No,763,Foggy,WorkingDay,Low
105,201,18:00,37.9,44,Tuesday,No,261,Cloudy,WorkingDay,High
104,203,18:00,33.4,62,Sunday,Yes,552,Cloudy,WorkingDay,Medium
